wt,RID,ev_ne,ev_adoption,ev_consider,ev_ee,ev_pnb,ev_intention,ev_personal.benefit,ev_self.efficacy,solar_ne,solar_adoption,solar_consider,solar_ee,solar_pnb,solar_intention,solar_personal.benefit,solar_self.efficacy,offset_ne,offset_adoption,offset_consider,offset_ee,offset_pnb,offset_intention,offset_personal.benefit,offset_self.efficacy,fw_ne,fw_adoption,fw_consider,fw_ee,fw_pnb,fw_intention,fw_personal.benefit,fw_self.efficacy,wave,ev_outcome.efficacy,solar_outcome.efficacy,community.solar_adoption,community.solar_consider,community.solar_intention,community.solar_ee,community.solar_pnb,community.solar_ne,community.solar_personal.benefit,community.solar_self.efficacy,community.solar_outcome.efficacy,offset_outcome.efficacy,beef_adoption,beef_consider,beef_intention,beef_ee,beef_pnb,beef_ne,beef_personal.benefit,beef_self.efficacy,beef_outcome.efficacy,hp_adoption,hp_consider,hp_intention,hp_ee,hp_pnb,hp_ne,hp_personal.benefit,hp_self.efficacy,hp_outcome.efficacy,ev_difficulty,solar_difficulty,community.solar_difficulty,offset_difficulty,hp_difficulty,beef_difficulty,fw_difficulty,fw_outcome.efficacy
0.844212153,619af996-0c37-ace2-58eb-b01011a2eb69,2,0,1,3,1,30,3,4,7,0,0,1,1,0,4,2,6,0,0,5,1,40,3,1,8,1,1,6,1,50,4,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.631415619,619afb5c-3906-9f0b-15fb-bb9206bc6092,8,0,1,5,1,100,5,5,10,0,1,7,1,80,5,5,10,0,1,3,1,100,5,5,10,1,1,3,1,100,1,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.75254169,619afc18-7258-d510-5ee3-d25fa23b5cb4,3,0,0,2,0,0,1,1,5,0,0,2,1,0,1,1,5,0,1,5,1,20,4,2,4,1,1,3,1,70,4,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.805709169,619afd47-89c8-a8f9-1443-e4b608e63465,2,0,1,2,1,40,4,5,2,0,1,2,1,0,5,3,0,0,0,0,1,0,5,2,6,1,1,6,1,20,5,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.577976672,619afdcc-6778-b62f-ca11-66e54a1c55cf,3,0,1,3,0,50,3,3,3,0,0,4,0,10,2,1,2,0,0,1,0,10,1,1,1,0,0,3,0,20,2,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.514398562,619b002c-a697-2a55-5c88-b0fde9fe0842,9,0,NA,0,1,80,5,3,3,0,1,1,1,0,3,2,1,0,0,1,1,0,3,3,4,1,1,5,1,10,3,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.461785034,619b01d9-2f43-dd53-2e7d-b46610183787,10,0,NA,0,1,50,5,4,10,0,1,0,1,50,5,4,6,0,1,0,1,30,5,4,0,1,1,0,1,50,5,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.940988482,619b0251-ff8b-2ac5-d051-7585f12e515c,0,0,0,0,0,0,1,1,6,0,1,6,1,60,4,3,0,0,0,0,0,0,1,2,10,1,1,10,1,100,5,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.158651951,619b04be-5bcf-dcb4-eea0-4a2aa6b248a2,0,0,1,3,0,40,3,3,0,0,0,2,0,20,3,4,0,0,0,0,0,20,4,2,8,0,0,0,1,50,4,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.631415619,619b04dc-f01e-0767-625f-b2ba1c9c7096,4,0,1,1,1,50,5,5,10,1,NA,7,1,80,5,5,0,0,0,0,1,60,5,3,5,1,1,5,1,60,5,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.507657585,619b069e-1fed-cee8-f7c6-4d68919921d1,3,0,0,1,1,20,4,2,6,0,0,1,1,0,5,1,0,0,0,0,1,0,4,1,3,1,1,3,1,30,5,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.166000354,619b0720-610d-bc81-c13b-455cfb8be6ba,2,0,0,2,1,20,3,3,5,0,1,5,0,0,3,3,0,0,0,0,0,0,3,1,9,1,1,9,1,80,4,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.764794089,619b0734-8816-64d7-a011-8ecad7f76414,2,0,0,2,0,30,3,2,3,0,0,3,1,50,3,3,3,0,0,3,0,30,4,3,2,1,1,2,1,100,5,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.553123592,619b0924-5ab3-1454-78bb-e4c3d6f1adaf,3,0,NA,5,1,50,2,3,6,0,1,7,1,40,5,4,2,0,0,2,1,10,4,3,1,0,0,2,0,40,4,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.766727729,619b09fb-e8f6-7ab0-8bc7-f2b0ff430a20,3,0,1,1,1,40,4,4,1,0,0,0,0,0,4,1,1,0,0,2,1,10,3,4,4,1,1,5,1,50,4,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.785155112,619b0a99-92a8-2c19-8268-25bb8b9c1527,3,0,1,2,0,20,2,3,9,1,NA,7,1,20,3,3,2,0,0,3,0,10,1,1,4,0,0,4,0,10,2,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.565122536,619b0af2-9578-b2f4-3066-f1d71ad22c7e,2,0,0,2,1,50,4,3,1,0,0,1,1,0,3,1,1,0,0,0,1,10,5,5,8,1,1,6,1,0,5,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.783734365,619b0b0d-7985-2afb-ee8a-97e0190555e5,10,0,1,0,1,60,3,4,10,0,1,0,1,0,5,3,0,0,0,0,0,0,4,2,7,1,1,3,1,50,5,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.701256338,619b0b47-6977-b6c9-672b-70fec01fed3f,9,0,0,7,1,60,4,4,3,0,0,2,1,0,3,1,9,0,1,8,1,50,2,1,10,1,1,8,1,80,4,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.517028313,619b0d04-a3b3-9c78-8455-702cd3cf715e,7,0,1,2,1,90,4,2,7,0,1,8,1,10,4,3,4,0,0,2,1,10,4,3,7,1,1,5,1,80,4,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.443226021,619b0d61-a16a-7808-5b93-29fb9b8cd7b6,2,0,0,1,0,10,3,3,2,0,0,0,0,10,3,2,7,0,0,1,1,10,4,3,7,1,1,6,1,70,4,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.166320957,619b0eb7-12a4-c753-1b0e-b39cecfe1d25,2,0,0,1,1,NA,1,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,2,1,3,1,1,3,1,40,5,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.405178002,619b0f03-8a2f-8490-b0e3-45cf5d8fa094,1,0,1,2,0,80,1,1,8,0,1,2,1,10,5,3,5,0,0,0,1,10,3,3,3,1,0,4,1,50,5,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.960552338,619b0f83-61fc-8c8b-7ed5-7ef326973b80,4,0,0,0,0,0,1,3,0,0,0,6,0,0,4,1,0,0,0,0,0,0,2,1,7,1,0,7,1,80,2,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.174110394,619b1117-2345-55d8-d8fa-693620f4fef3,0,0,0,0,0,0,1,4,0,0,0,1,0,0,2,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,5,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.401918824,619b114d-9596-9cbc-8e06-4613ef38c801,5,0,0,2,1,50,4,2,5,0,1,0,1,0,4,2,4,0,0,3,1,20,5,1,3,1,1,3,1,30,4,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.437926886,619b1200-de79-83aa-733c-87580e19ca68,0,0,1,0,1,100,5,3,0,0,1,0,1,0,5,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.543433756,619b126c-339f-78dd-4b59-684ec19ab98f,4,0,1,1,1,50,3,3,4,0,1,0,1,10,4,3,6,0,0,0,1,50,3,2,7,1,1,8,1,80,4,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.418880786,619b12ce-6943-ae4a-ada9-eff2d69e6506,0,0,0,0,0,0,2,1,8,0,1,2,1,0,5,1,10,0,0,0,1,0,5,1,0,1,1,2,1,90,3,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.564967193,619b1346-7af2-4d82-9f32-2559afed097c,7,0,1,1,1,70,5,4,3,0,0,4,1,30,5,3,6,0,0,2,1,40,4,4,3,1,1,3,1,100,5,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.887528056,619b1431-3980-f5a1-8f27-abbf94834673,2,0,1,1,1,40,4,3,4,0,1,4,1,20,2,3,1,0,0,1,1,10,3,3,3,1,1,3,1,50,4,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.322083956,619b19ad-1484-be02-57b4-8850c84b3d47,2,0,1,0,0,10,1,5,5,0,1,1,1,10,4,5,5,0,0,0,1,10,4,5,2,0,0,3,0,10,1,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.039701459,619b19dc-7b5d-4d6d-d568-b018bf05ecad,10,0,0,5,1,50,5,3,7,0,0,5,1,50,5,3,5,0,0,5,1,50,5,5,10,0,1,5,1,100,5,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.123028068,619b1a02-bbf7-bd1e-6a5e-b9eb105bf672,0,0,0,0,0,10,2,2,1,0,1,0,0,10,5,3,1,0,0,0,0,0,2,2,8,1,1,8,1,100,5,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.443227165,619b1b93-a528-4802-6cba-1738a13f9be3,4,0,1,2,1,30,3,4,9,0,1,4,1,20,4,3,10,0,0,1,1,50,5,3,8,1,1,4,1,100,5,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.06427906,619b1ba0-e8fe-c992-2f6d-300ebb815723,3,0,1,0,0,40,3,3,3,0,1,3,0,0,2,3,2,0,0,0,1,0,2,3,3,1,1,9,1,50,4,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.417948615,619b1dfc-7161-c0c7-1251-4fa8069f130f,4,0,1,1,1,50,4,4,2,0,0,1,0,0,4,1,1,0,0,0,0,10,3,2,5,1,1,4,1,70,5,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.910678347,619b2042-c89f-2d64-a0cb-a9fd9b743b9e,6,0,1,4,1,30,5,3,4,1,NA,5,1,60,5,4,8,0,1,6,1,20,5,2,8,1,1,7,1,80,5,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.512205351,619b211a-8fd6-943f-aa52-72844049525d,6,1,NA,0,1,30,5,4,5,1,NA,5,1,90,3,4,0,0,0,0,0,30,3,2,6,1,1,6,1,30,2,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.779945003,619b2264-f54c-6a51-3ff6-d83c7ce4497f,5,0,NA,2,0,NA,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,5,1,1,5,1,50,5,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.599157576,619b239b-4d79-a850-6e8f-e4c2c908b571,4,0,NA,2,1,10,4,3,4,0,0,0,1,0,3,3,1,0,0,0,1,0,5,3,8,1,1,4,1,10,4,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.71614496,619b24b8-72cb-ef38-ff4e-81d843ca5c2f,0,0,1,2,0,NA,2,1,2,0,0,0,1,0,4,3,2,0,0,0,0,0,2,1,6,1,1,6,1,80,4,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.149870473,619b2558-3627-da7c-e2fc-e0c2661b2753,0,0,NA,0,0,NA,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,3,0,0,3,0,40,1,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.192844406,619b27d9-75c8-918e-e700-0b80263b1434,4,0,1,1,0,50,5,5,7,0,1,3,0,30,5,5,0,0,0,1,0,0,1,3,4,0,1,4,0,30,5,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.212805928,619b2884-3634-df19-c9ec-5a0405d25c30,0,1,NA,0,0,0,3,1,4,0,0,1,0,0,2,1,8,0,0,4,1,0,3,1,5,1,1,6,1,40,3,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.991059776,619b29c2-9460-d297-ff8a-14aee4b350ed,1,0,NA,0,0,0,4,1,5,0,1,3,1,0,5,1,5,0,0,5,1,0,5,1,2,1,1,2,1,100,5,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.303497403,619b2a96-5263-46c3-9b47-62dc49c6c6e4,1,0,1,0,1,80,4,4,3,1,NA,2,1,40,4,4,4,0,0,1,1,50,5,4,3,0,0,6,1,60,4,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.695793365,619b2be2-929e-3068-cf3d-c71b7df6d36b,4,0,1,1,1,90,5,5,6,0,1,0,1,0,5,4,0,0,0,0,1,0,4,2,7,1,1,6,1,70,5,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.137093969,619b2bfc-34d0-5d9d-e9d3-45598f237461,2,0,1,0,0,20,3,3,2,0,1,1,0,10,4,2,2,0,0,0,1,10,5,2,6,1,1,4,1,70,5,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.565122536,619b2c41-582f-cfbd-8f7b-89c5dddb2dd0,5,0,1,0,1,60,5,3,5,0,0,2,1,0,5,3,0,0,0,0,0,10,3,1,0,1,1,1,1,70,5,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.165308122,619b2f87-0f75-e198-d6f4-271acd73d773,10,0,1,0,1,50,4,2,5,0,1,5,1,0,5,3,0,0,0,0,1,0,5,1,0,1,1,5,1,100,5,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.409484653,619b3106-c0db-da6c-6daa-48d838165a5c,1,0,0,1,0,NA,2,1,1,0,0,1,0,0,2,3,1,0,0,0,1,10,3,1,5,1,1,5,1,100,4,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.91457213,619b31a0-cbb7-18cc-3a43-9b9a469f96c6,5,0,0,0,1,50,5,5,3,0,0,3,1,0,4,3,5,0,0,0,1,0,2,1,5,1,1,10,1,80,5,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.399276054,619b31e4-ce2a-aa3a-c486-f7e1fc64dfd5,0,0,NA,0,0,30,1,1,0,0,1,0,1,0,5,1,0,0,0,0,0,0,5,1,7,0,0,0,1,0,3,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.823857833,619b36f0-968d-8355-d1cc-849b50e5ec38,8,0,1,2,1,40,4,3,8,0,1,6,1,0,4,2,2,0,0,0,1,0,5,1,3,0,0,3,1,0,5,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.495372878,619b375b-e73d-960a-c6bb-52374ad32498,0,1,NA,2,0,100,4,5,0,1,NA,8,0,100,5,5,0,0,0,0,0,0,1,1,2,0,0,0,1,20,2,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.190811489,619b37a6-bb56-5e8a-c938-142ee13fdc67,2,0,0,1,0,10,3,2,5,0,1,3,0,30,5,3,1,0,0,1,0,0,3,1,6,1,1,3,1,70,5,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.288159883,619b41b5-196c-51aa-9e19-22aa368e67e6,10,0,NA,0,1,50,5,5,2,0,1,4,0,50,5,5,8,0,1,6,1,100,5,4,10,1,1,10,1,100,5,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.015922922,619b4354-73be-a675-7027-6513edc632ca,0,0,NA,0,0,NA,1,1,0,0,1,0,0,100,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.194743466,619b44dd-5035-5ac5-fe9f-7a2c67b73d88,1,0,1,0,1,20,3,3,4,0,1,2,1,10,5,2,0,0,0,0,0,0,5,1,2,1,1,3,1,30,2,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.444220438,619b45f8-69fe-6c9b-708e-b71e65bc0f24,2,0,NA,0,0,10,3,3,4,0,0,1,1,0,5,1,10,0,0,0,1,30,5,1,10,1,1,10,1,50,5,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.695793365,619b465d-3db6-bdf2-b110-7bff12201b0a,1,0,1,1,1,50,3,3,1,0,1,0,1,30,3,3,0,0,1,0,1,20,3,3,6,1,1,6,1,60,3,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
